"No.","Time","Source","Destination","Protocol","Length","Info"
"1506","32.218729","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=542408 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1507","32.218729","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=543848 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1508","32.218729","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=545288 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1509","32.218729","106.10.218.137","192.168.4.113","TLSv1.3","1494","Application Data"
"1510","32.218729","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=548168 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1511","32.218729","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=549608 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1512","32.218729","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=551048 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1513","32.218729","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=552488 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1514","32.218881","192.168.4.113","106.10.218.137","TCP","54","56192  >  443 [ACK] Seq=3216 Ack=553928 Win=264960 Len=0"
"1515","32.219038","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=553928 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1516","32.219098","192.168.4.113","106.10.218.137","TCP","54","56192  >  443 [ACK] Seq=3216 Ack=555368 Win=264960 Len=0"
"1517","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=555368 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1518","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=556808 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1519","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=558248 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1520","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=559688 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1521","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=561128 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1522","32.221964","106.10.218.137","192.168.4.113","TLSv1.3","1186","Application Data"
"1523","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=563700 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1524","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=565140 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1525","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=566580 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1526","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=568020 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1527","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=569460 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1528","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=570900 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1529","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=572340 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1530","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=573780 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1531","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=575220 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1532","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=576660 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1533","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=578100 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1534","32.221964","106.10.218.137","192.168.4.113","TLSv1.3","1494","Application Data"
"1535","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=580980 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1536","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=582420 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1537","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=583860 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1538","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=585300 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1539","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=586740 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1540","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=588180 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1541","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=589620 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1542","32.221964","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=591060 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1543","32.222132","192.168.4.113","106.10.218.137","TCP","54","56192  >  443 [ACK] Seq=3216 Ack=592500 Win=264960 Len=0"
"1544","32.222614","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=592500 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1545","32.222614","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=593940 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1546","32.222614","106.10.218.137","192.168.4.113","TLSv1.3","1494","Application Data"
"1547","32.222614","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=596820 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1548","32.222614","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=598260 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1549","32.222674","192.168.4.113","106.10.218.137","TCP","54","56192  >  443 [ACK] Seq=3216 Ack=599700 Win=264960 Len=0"
"1550","32.223574","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=599700 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1551","32.223574","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=601140 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1552","32.223574","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=602580 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1553","32.223574","106.10.218.137","192.168.4.113","TCP","1494","443  >  56192 [ACK] Seq=604020 Ack=3181 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1554","32.223632","192.168.4.113","106.10.218.137","TCP","54","56192  >  443 [ACK] Seq=3216 Ack=605460 Win=264960 Len=0"
"1555","32.224704","192.168.4.113","106.10.218.137","TLSv1.3","370","Application Data"
"1556","32.261709","192.168.4.113","192.168.4.1","DNS","85","Standard query 0x71e1 A analytics.apis.mcafee.com"
"1557","32.264132","192.168.4.1","192.168.4.113","DNS","239","Standard query response 0x71e1 A analytics.apis.mcafee.com CNAME mosaic-orio.apis.mcafee.com A 44.233.78.14 A 54.201.34.254 A 34.212.45.178 A 44.227.202.217 A 44.232.251.118 A 44.237.252.113 A 35.160.213.25 A 52.88.60.208"
"1558","32.265505","192.168.4.113","44.233.78.14","TCP","66","56200  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1559","32.266844","192.168.4.113","192.168.4.1","DNS","73","Standard query 0x4a5f A geo.yahoo.com"
"1560","32.267539","106.10.218.137","192.168.4.113","TCP","54","443  >  56189 [ACK] Seq=67038 Ack=6583 Win=95488 Len=0"
"1561","32.269489","192.168.4.1","192.168.4.113","DNS","151","Standard query response 0x4a5f A geo.yahoo.com CNAME geo-atsv2.media.g03.yahoodns.net A 106.10.247.0 A 106.10.218.155"
"1562","32.270611","192.168.4.113","172.217.167.131","TCP","54","56175  >  443 [FIN, ACK] Seq=2 Ack=1 Win=509 Len=0"
"1563","32.271056","192.168.4.113","106.10.247.0","TCP","66","56201  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1564","32.278193","172.217.167.131","192.168.4.113","TCP","54","443  >  56175 [FIN, ACK] Seq=1 Ack=3 Win=279 Len=0"
"1565","32.278256","192.168.4.113","172.217.167.131","TCP","54","56175  >  443 [ACK] Seq=3 Ack=2 Win=509 Len=0"
"1566","32.301301","106.10.218.137","192.168.4.113","TCP","54","[TCP Previous segment not captured] 443  >  56192 [ACK] Seq=667923 Ack=3216 Win=36352 Len=0"
"1567","32.316456","106.10.247.0","192.168.4.113","TCP","66","443  >  56201 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1440 SACK_PERM WS=2048"
"1568","32.316783","192.168.4.113","106.10.247.0","TCP","54","56201  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"1569","32.317643","192.168.4.113","106.10.247.0","TLSv1.3","2160","Client Hello (SNI=geo.yahoo.com)"
"1570","32.329828","192.168.4.113","142.250.71.14","QUIC","72","Protected Payload (KP0), DCID=eaaf85e717a2ff16"
"1571","32.337444","142.250.71.14","192.168.4.113","QUIC","71","Protected Payload (KP0)"
"1572","32.359305","106.10.218.137","192.168.4.113","TLSv1.3","419","Application Data"
"1573","32.363480","106.10.247.0","192.168.4.113","TCP","54","443  >  56201 [ACK] Seq=1 Ack=1441 Win=32768 Len=0"
"1574","32.363480","106.10.247.0","192.168.4.113","TCP","54","443  >  56201 [ACK] Seq=1 Ack=2107 Win=36864 Len=0"
"1575","32.363480","106.10.247.0","192.168.4.113","TLSv1.3","1494","Server Hello, Change Cipher Spec, Application Data"
"1576","32.363480","106.10.247.0","192.168.4.113","TCP","1494","443  >  56201 [ACK] Seq=1441 Ack=2107 Win=36864 Len=1440 [TCP segment of a reassembled PDU]"
"1577","32.363480","106.10.247.0","192.168.4.113","TLSv1.3","1270","Application Data"
"1578","32.363480","106.10.247.0","192.168.4.113","TLSv1.3","116","Application Data, Application Data"
"1579","32.363594","192.168.4.113","106.10.247.0","TCP","54","56201  >  443 [ACK] Seq=2107 Ack=4159 Win=132352 Len=0"
"1580","32.364919","192.168.4.113","106.10.247.0","TLSv1.3","118","Change Cipher Spec, Application Data"
"1581","32.365212","192.168.4.113","106.10.247.0","TLSv1.3","146","Application Data"
"1582","32.365552","192.168.4.113","106.10.247.0","TLSv1.3","1530","Application Data"
"1583","32.366302","106.10.218.137","192.168.4.113","TCP","339","[TCP Retransmission] 443  >  56192 [PSH, ACK] Seq=667638 Ack=3216 Win=36352 Len=285"
"1584","32.366369","192.168.4.113","106.10.218.137","TCP","66","[TCP Dup ACK 1554#1] 56192  >  443 [ACK] Seq=3216 Ack=605460 Win=264960 Len=0 SLE=667638 SRE=667923"
"1585","32.406691","192.168.4.113","106.10.218.137","TCP","54","56189  >  443 [ACK] Seq=6583 Ack=67403 Win=132096 Len=0"
"1586","32.409431","106.10.247.0","192.168.4.113","TLSv1.3","341","Application Data"
"1587","32.409431","106.10.247.0","192.168.4.113","TLSv1.3","341","Application Data"
"1588","32.409532","192.168.4.113","106.10.247.0","TCP","54","56201  >  443 [ACK] Seq=3739 Ack=4733 Win=131840 Len=0"
"1589","32.409694","106.10.247.0","192.168.4.113","TLSv1.3","106","Application Data"
"1590","32.409840","192.168.4.113","106.10.247.0","TLSv1.3","85","Application Data"
"1591","32.411461","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=605460 Ack=3216 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1592","32.411461","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=606900 Ack=3216 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1593","32.411543","192.168.4.113","106.10.218.137","TCP","66","56192  >  443 [ACK] Seq=3216 Ack=608340 Win=264960 Len=0 SLE=667638 SRE=667923"
"1594","32.412214","106.10.247.0","192.168.4.113","TCP","54","443  >  56201 [ACK] Seq=4785 Ack=3739 Win=38912 Len=0"
"1595","32.415581","106.10.247.0","192.168.4.113","TLSv1.3","442","Application Data"
"1596","32.454419","192.168.4.113","142.250.71.14","UDP","1292","61661  >  443 Len=1250"
"1597","32.456007","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=608340 Ack=3216 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1598","32.456007","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=609780 Ack=3216 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1599","32.456007","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=611220 Ack=3216 Win=36352 Len=1440 [TCP segment of a reassembled PDU]"
"1600","32.456146","192.168.4.113","106.10.218.137","TCP","66","56192  >  443 [ACK] Seq=3216 Ack=612660 Win=264960 Len=0 SLE=667638 SRE=667923"
"1601","32.465252","142.250.71.14","192.168.4.113","QUIC","71","Protected Payload (KP0)"
"1602","32.465969","142.250.71.14","192.168.4.113","UDP","1292","443  >  61661 Len=1250"
"1603","32.466355","192.168.4.113","142.250.71.14","UDP","76","61661  >  443 Len=34"
"1604","32.466521","192.168.4.113","142.250.71.14","UDP","71","61661  >  443 Len=29"
"1605","32.466646","192.168.4.113","142.250.71.14","UDP","71","61661  >  443 Len=29"
"1606","32.469583","192.168.4.113","106.10.247.0","TCP","54","56201  >  443 [ACK] Seq=3770 Ack=5173 Win=131328 Len=0"
"1607","32.476176","142.250.71.14","192.168.4.113","UDP","76","443  >  61661 Len=34"
"1608","32.476176","142.250.71.14","192.168.4.113","UDP","93","443  >  61661 Len=51"
"1609","32.476612","192.168.4.113","142.250.71.14","UDP","75","61661  >  443 Len=33"
"1610","32.495698","106.10.247.0","192.168.4.113","TCP","54","443  >  56201 [ACK] Seq=5173 Ack=3770 Win=38912 Len=0"
"1611","32.500543","106.10.218.137","192.168.4.113","TCP","312","[TCP Retransmission] 443  >  56192 [PSH, ACK] Seq=612660 Ack=3216 Win=36352 Len=258"
"1612","32.500543","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=612918 Ack=3216 Win=36352 Len=1440"
"1613","32.500659","192.168.4.113","106.10.218.137","TCP","66","56192  >  443 [ACK] Seq=3216 Ack=612918 Win=264448 Len=0 SLE=667638 SRE=667923"
"1614","32.500761","192.168.4.113","106.10.218.137","TCP","66","56192  >  443 [ACK] Seq=3216 Ack=614358 Win=264960 Len=0 SLE=667638 SRE=667923"
"1615","32.500867","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=614358 Ack=3216 Win=36352 Len=1440"
"1616","32.500867","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=615798 Ack=3216 Win=36352 Len=1440"
"1617","32.500963","192.168.4.113","106.10.218.137","TCP","66","56192  >  443 [ACK] Seq=3216 Ack=617238 Win=264960 Len=0 SLE=667638 SRE=667923"
"1618","32.511029","44.233.78.14","192.168.4.113","TCP","66","443  >  56200 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1440 SACK_PERM WS=256"
"1619","32.511252","192.168.4.113","44.233.78.14","TCP","54","56200  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"1620","32.514945","192.168.4.113","44.233.78.14","TLSv1.2","353","Client Hello (SNI=analytics.apis.mcafee.com)"
"1621","32.515285","142.250.71.14","192.168.4.113","UDP","88","443  >  61661 Len=46"
"1622","32.515666","192.168.4.113","142.250.71.14","UDP","75","61661  >  443 Len=33"
"1623","32.546121","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=617238 Ack=3216 Win=36352 Len=1440"
"1624","32.546121","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=618678 Ack=3216 Win=36352 Len=1440"
"1625","32.546121","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=620118 Ack=3216 Win=36352 Len=1440"
"1626","32.546121","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=621558 Ack=3216 Win=36352 Len=1440"
"1627","32.546121","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=622998 Ack=3216 Win=36352 Len=1440"
"1628","32.546121","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=624438 Ack=3216 Win=36352 Len=1440"
"1629","32.546121","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=625878 Ack=3216 Win=36352 Len=1440"
"1630","32.546252","192.168.4.113","106.10.218.137","TCP","66","56192  >  443 [ACK] Seq=3216 Ack=627318 Win=264960 Len=0 SLE=667638 SRE=667923"
"1631","32.590202","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=627318 Ack=3216 Win=36352 Len=1440"
"1632","32.590202","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=628758 Ack=3216 Win=36352 Len=1440"
"1633","32.590202","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=630198 Ack=3216 Win=36352 Len=1440"
"1634","32.590302","192.168.4.113","106.10.218.137","TCP","66","56192  >  443 [ACK] Seq=3216 Ack=631638 Win=264960 Len=0 SLE=667638 SRE=667923"
"1635","32.590458","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=631638 Ack=3216 Win=36352 Len=1440"
"1636","32.590458","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=633078 Ack=3216 Win=36352 Len=1440"
"1637","32.590458","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=634518 Ack=3216 Win=36352 Len=1440"
"1638","32.590458","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=635958 Ack=3216 Win=36352 Len=1440"
"1639","32.590499","192.168.4.113","106.10.218.137","TCP","66","56192  >  443 [ACK] Seq=3216 Ack=637398 Win=264960 Len=0 SLE=667638 SRE=667923"
"1640","32.591225","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=637398 Ack=3216 Win=36352 Len=1440"
"1641","32.591262","192.168.4.113","106.10.218.137","TCP","66","56192  >  443 [ACK] Seq=3216 Ack=638838 Win=264960 Len=0 SLE=667638 SRE=667923"
"1642","32.634276","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=638838 Ack=3216 Win=36352 Len=1440"
"1643","32.634276","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=640278 Ack=3216 Win=36352 Len=1440"
"1644","32.634276","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=641718 Ack=3216 Win=36352 Len=1440"
"1645","32.634421","192.168.4.113","106.10.218.137","TCP","66","56192  >  443 [ACK] Seq=3216 Ack=643158 Win=264960 Len=0 SLE=667638 SRE=667923"
"1646","32.634893","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=643158 Ack=3216 Win=36352 Len=1440"
"1647","32.634893","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=644598 Ack=3216 Win=36352 Len=1440"
"1648","32.634893","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=646038 Ack=3216 Win=36352 Len=1440"
"1649","32.634893","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=647478 Ack=3216 Win=36352 Len=1440"
"1650","32.634968","192.168.4.113","106.10.218.137","TCP","66","56192  >  443 [ACK] Seq=3216 Ack=648918 Win=264960 Len=0 SLE=667638 SRE=667923"
"1651","32.635331","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=648918 Ack=3216 Win=36352 Len=1440"
"1652","32.635331","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=650358 Ack=3216 Win=36352 Len=1440"
"1653","32.635331","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=651798 Ack=3216 Win=36352 Len=1440"
"1654","32.635331","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=653238 Ack=3216 Win=36352 Len=1440"
"1655","32.635428","192.168.4.113","106.10.218.137","TCP","66","56192  >  443 [ACK] Seq=3216 Ack=654678 Win=264960 Len=0 SLE=667638 SRE=667923"
"1656","32.678416","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=654678 Ack=3216 Win=36352 Len=1440"
"1657","32.678416","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=656118 Ack=3216 Win=36352 Len=1440"
"1658","32.678416","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=657558 Ack=3216 Win=36352 Len=1440"
"1659","32.678526","192.168.4.113","106.10.218.137","TCP","66","56192  >  443 [ACK] Seq=3216 Ack=658998 Win=264960 Len=0 SLE=667638 SRE=667923"
"1660","32.679339","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=658998 Ack=3216 Win=36352 Len=1440"
"1661","32.679339","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=660438 Ack=3216 Win=36352 Len=1440"
"1662","32.679339","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=661878 Ack=3216 Win=36352 Len=1440"
"1663","32.679339","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=663318 Ack=3216 Win=36352 Len=1440"
"1664","32.679339","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=664758 Ack=3216 Win=36352 Len=1440"
"1665","32.679339","106.10.218.137","192.168.4.113","TCP","1494","[TCP Retransmission] 443  >  56192 [ACK] Seq=666198 Ack=3216 Win=36352 Len=1440"
"1666","32.679447","192.168.4.113","106.10.218.137","TCP","54","56192  >  443 [ACK] Seq=3216 Ack=667923 Win=264960 Len=0"
"1667","32.761238","44.233.78.14","192.168.4.113","TCP","54","443  >  56200 [ACK] Seq=1 Ack=300 Win=28160 Len=0"
"1668","32.761238","44.233.78.14","192.168.4.113","TLSv1.2","1494","Server Hello"
"1669","32.761573","44.233.78.14","192.168.4.113","TCP","1494","443  >  56200 [ACK] Seq=1441 Ack=300 Win=28160 Len=1440 [TCP segment of a reassembled PDU]"
"1670","32.761573","44.233.78.14","192.168.4.113","TCP","1494","443  >  56200 [ACK] Seq=2881 Ack=300 Win=28160 Len=1440 [TCP segment of a reassembled PDU]"
"1671","32.761670","192.168.4.113","44.233.78.14","TCP","54","56200  >  443 [ACK] Seq=300 Ack=4321 Win=132352 Len=0"
"1672","32.762472","44.233.78.14","192.168.4.113","TLSv1.2","1159","Certificate, Server Key Exchange, Server Hello Done"
"1673","32.762570","192.168.4.113","44.233.78.14","TCP","54","56200  >  443 [ACK] Seq=300 Ack=5426 Win=131328 Len=0"
"1674","32.777638","192.168.4.113","44.233.78.14","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1675","33.091962","44.233.78.14","192.168.4.113","TCP","54","443  >  56200 [ACK] Seq=5426 Ack=426 Win=28160 Len=0"
"1676","33.091962","44.233.78.14","192.168.4.113","TLSv1.2","225","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1677","33.091962","44.233.78.14","192.168.4.113","TLSv1.2","123","Application Data"
"1678","33.092084","192.168.4.113","44.233.78.14","TCP","54","56200  >  443 [ACK] Seq=426 Ack=5666 Win=131072 Len=0"
"1679","33.098816","192.168.4.113","44.233.78.14","TLSv1.2","141","Application Data"
"1680","33.098953","192.168.4.113","44.233.78.14","TLSv1.2","92","Application Data"
"1681","33.099029","192.168.4.113","44.233.78.14","TLSv1.2","266","Application Data"
"1682","33.099147","192.168.4.113","44.233.78.14","TLSv1.2","2951","Application Data"
"1683","33.399028","44.233.78.14","192.168.4.113","TCP","54","443  >  56200 [ACK] Seq=5666 Ack=551 Win=28160 Len=0"
"1684","33.399028","44.233.78.14","192.168.4.113","TLSv1.2","92","Application Data"
"1685","33.399028","44.233.78.14","192.168.4.113","TCP","54","443  >  56200 [ACK] Seq=5704 Ack=2203 Win=47104 Len=0"
"1686","33.399028","44.233.78.14","192.168.4.113","TCP","54","443  >  56200 [ACK] Seq=5704 Ack=3660 Win=65024 Len=0"
"1687","33.399028","44.233.78.14","192.168.4.113","TLSv1.2","307","Application Data"
"1688","33.399028","44.233.78.14","192.168.4.113","TLSv1.2","92","Application Data"
"1689","33.399192","192.168.4.113","44.233.78.14","TCP","54","56200  >  443 [ACK] Seq=3660 Ack=5995 Win=132352 Len=0"
"1690","33.623336","192.168.4.113","106.10.247.0","TLSv1.3","349","Application Data"
"1691","33.672144","106.10.247.0","192.168.4.113","TCP","54","443  >  56201 [ACK] Seq=5173 Ack=4065 Win=40960 Len=0"
"1692","33.674999","106.10.247.0","192.168.4.113","TLSv1.3","171","Application Data"
"1693","33.686331","192.168.4.113","172.217.167.163","QUIC","1292","Initial, DCID=89d0750603212409, PKN: 1, CRYPTO"
"1694","33.686516","192.168.4.113","172.217.167.163","QUIC","1292","Initial, DCID=89d0750603212409, PKN: 2, CRYPTO"
"1695","33.686585","192.168.4.113","172.217.167.163","QUIC","1292","Initial, DCID=89d0750603212409, PKN: 3, PING, PADDING, CRYPTO, PING, CRYPTO, PADDING, PING, PING, PING, PING, PADDING"
"1696","33.686874","192.168.4.113","172.217.167.163","QUIC","121","0-RTT, DCID=89d0750603212409"
