"No.","Time","Source","Destination","Protocol","Length","Info"
"202","9.147914","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=48 Win=8341 Len=0"
"203","9.148525","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=47 Ack=1 Win=8442 Len=1"
"204","9.148544","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=48 Win=8340 Len=0"
"205","9.148768","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=48 Ack=1 Win=8442 Len=1"
"206","9.148796","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=49 Win=8341 Len=0"
"207","9.149226","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=48 Ack=1 Win=8442 Len=1"
"208","9.149242","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=49 Win=8340 Len=0"
"209","9.149409","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=49 Ack=1 Win=8442 Len=1"
"210","9.149435","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=50 Win=8341 Len=0"
"211","9.149832","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=49 Ack=1 Win=8442 Len=1"
"212","9.149848","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=50 Win=8340 Len=0"
"213","9.150050","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=50 Ack=1 Win=8442 Len=1"
"214","9.150078","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=51 Win=8341 Len=0"
"215","9.150479","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=50 Ack=1 Win=8442 Len=1"
"216","9.150494","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=51 Win=8340 Len=0"
"217","10.163681","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=51 Ack=1 Win=8442 Len=1"
"218","10.163763","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=52 Win=8341 Len=0"
"219","10.164387","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=51 Ack=1 Win=8442 Len=1"
"220","10.164442","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=52 Win=8340 Len=0"
"221","10.164684","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=52 Ack=1 Win=8442 Len=1"
"222","10.164720","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=53 Win=8341 Len=0"
"223","10.165327","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=52 Ack=1 Win=8442 Len=1"
"224","10.165349","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=53 Win=8340 Len=0"
"225","10.165558","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=53 Ack=1 Win=8442 Len=1"
"226","10.165589","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=54 Win=8341 Len=0"
"227","10.166075","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=53 Ack=1 Win=8442 Len=1"
"228","10.166092","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=54 Win=8340 Len=0"
"229","10.166300","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=54 Ack=1 Win=8442 Len=1"
"230","10.166332","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=55 Win=8341 Len=0"
"231","10.166652","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=54 Ack=1 Win=8442 Len=1"
"232","10.166667","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=55 Win=8340 Len=0"
"233","10.166808","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=55 Ack=1 Win=8442 Len=1"
"234","10.166841","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=56 Win=8341 Len=0"
"235","10.167140","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=55 Ack=1 Win=8442 Len=1"
"236","10.167154","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=56 Win=8340 Len=0"
"237","11.180644","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=56 Ack=1 Win=8442 Len=1"
"238","11.180685","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=57 Win=8341 Len=0"
"239","11.181050","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=56 Ack=1 Win=8442 Len=1"
"240","11.181075","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=57 Win=8340 Len=0"
"241","11.181178","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=57 Ack=1 Win=8442 Len=1"
"242","11.181209","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=58 Win=8341 Len=0"
"243","11.181705","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=57 Ack=1 Win=8442 Len=1"
"244","11.181727","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=58 Win=8340 Len=0"
"245","11.181886","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=58 Ack=1 Win=8442 Len=1"
"246","11.181918","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=59 Win=8341 Len=0"
"247","11.182362","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=58 Ack=1 Win=8442 Len=1"
"248","11.182382","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=59 Win=8340 Len=0"
"249","11.182540","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=59 Ack=1 Win=8442 Len=1"
"250","11.182569","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=60 Win=8341 Len=0"
"251","11.182821","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=59 Ack=1 Win=8442 Len=1"
"252","11.182835","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=60 Win=8340 Len=0"
"253","11.182959","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=60 Ack=1 Win=8442 Len=1"
"254","11.182989","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=61 Win=8341 Len=0"
"255","11.183287","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=60 Ack=1 Win=8442 Len=1"
"256","11.183306","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=61 Win=8340 Len=0"
"257","12.198427","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=61 Ack=1 Win=8442 Len=1"
"258","12.198476","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=62 Win=8341 Len=0"
"259","12.199018","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=61 Ack=1 Win=8442 Len=1"
"260","12.199042","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=62 Win=8340 Len=0"
"261","12.199174","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=62 Ack=1 Win=8442 Len=1"
"262","12.199201","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=63 Win=8341 Len=0"
"263","12.199525","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=62 Ack=1 Win=8442 Len=1"
"264","12.199544","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=63 Win=8340 Len=0"
"265","12.199672","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=63 Ack=1 Win=8442 Len=1"
"266","12.199701","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=64 Win=8341 Len=0"
"267","12.200064","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=63 Ack=1 Win=8442 Len=1"
"268","12.200082","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=64 Win=8340 Len=0"
"269","12.200180","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=64 Ack=1 Win=8442 Len=1"
"270","12.200208","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=65 Win=8341 Len=0"
"271","12.200400","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=64 Ack=1 Win=8442 Len=1"
"272","12.200412","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=65 Win=8340 Len=0"
"273","12.200581","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=65 Ack=1 Win=8442 Len=1"
"274","12.200609","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=66 Win=8341 Len=0"
"275","12.201086","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=65 Ack=1 Win=8442 Len=1"
"276","12.201107","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=66 Win=8340 Len=0"
"277","13.201837","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=66 Ack=1 Win=8442 Len=1"
"278","13.201903","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=67 Win=8341 Len=0"
"279","13.202401","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=66 Ack=1 Win=8442 Len=1"
"280","13.202454","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=67 Win=8340 Len=0"
"281","13.202673","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=67 Ack=1 Win=8442 Len=1"
"282","13.202701","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=68 Win=8341 Len=0"
"283","13.203115","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=67 Ack=1 Win=8442 Len=1"
"284","13.203133","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=68 Win=8340 Len=0"
"285","13.203305","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=68 Ack=1 Win=8442 Len=1"
"286","13.203331","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=69 Win=8341 Len=0"
"287","13.203697","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=68 Ack=1 Win=8442 Len=1"
"288","13.203716","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=69 Win=8340 Len=0"
"289","13.203825","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=69 Ack=1 Win=8442 Len=1"
"290","13.203850","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=70 Win=8341 Len=0"
"291","13.204017","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=69 Ack=1 Win=8442 Len=1"
"292","13.204032","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=70 Win=8340 Len=0"
"293","13.204134","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=70 Ack=1 Win=8442 Len=1"
"294","13.204158","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=71 Win=8341 Len=0"
"295","13.204419","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=70 Ack=1 Win=8442 Len=1"
"296","13.204433","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=71 Win=8340 Len=0"
"297","14.219964","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=71 Ack=1 Win=8442 Len=1"
"298","14.220074","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=72 Win=8341 Len=0"
"299","14.220527","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=71 Ack=1 Win=8442 Len=1"
"300","14.220552","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=72 Win=8340 Len=0"
"301","14.220691","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=72 Ack=1 Win=8442 Len=1"
"302","14.220718","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=73 Win=8341 Len=0"
"303","14.220982","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=72 Ack=1 Win=8442 Len=1"
"304","14.221011","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=73 Win=8340 Len=0"
"305","14.221216","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=73 Ack=1 Win=8442 Len=1"
"306","14.221302","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=74 Win=8341 Len=0"
"307","14.221517","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=73 Ack=1 Win=8442 Len=1"
"308","14.221533","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=74 Win=8340 Len=0"
"309","14.221749","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=74 Ack=1 Win=8442 Len=1"
"310","14.221775","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=75 Win=8341 Len=0"
"311","14.221981","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=74 Ack=1 Win=8442 Len=1"
"312","14.222008","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=75 Win=8340 Len=0"
"313","14.222238","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=75 Ack=1 Win=8442 Len=1"
"314","14.222327","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=76 Win=8341 Len=0"
"315","14.222840","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=75 Ack=1 Win=8442 Len=1"
"316","14.222866","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=76 Win=8340 Len=0"
"317","15.230549","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=76 Ack=1 Win=8442 Len=1"
"318","15.230588","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=77 Win=8341 Len=0"
"319","15.231117","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=76 Ack=1 Win=8442 Len=1"
"320","15.231138","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=77 Win=8340 Len=0"
"321","15.231336","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=77 Ack=1 Win=8442 Len=1"
"322","15.231362","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=78 Win=8341 Len=0"
"323","15.231789","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=77 Ack=1 Win=8442 Len=1"
"324","15.231806","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=78 Win=8340 Len=0"
"325","15.232000","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=78 Ack=1 Win=8442 Len=1"
"326","15.232027","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=79 Win=8341 Len=0"
"327","15.232441","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=78 Ack=1 Win=8442 Len=1"
"328","15.232455","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=79 Win=8340 Len=0"
"329","15.232659","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=79 Ack=1 Win=8442 Len=1"
"330","15.232684","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=80 Win=8341 Len=0"
"331","15.233086","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=79 Ack=1 Win=8442 Len=1"
"332","15.233102","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=80 Win=8340 Len=0"
"333","15.233247","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=80 Ack=1 Win=8442 Len=1"
"334","15.233270","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=81 Win=8341 Len=0"
"335","15.233529","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=80 Ack=1 Win=8442 Len=1"
"336","15.233542","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=81 Win=8340 Len=0"
"337","16.238764","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=81 Ack=1 Win=8442 Len=1"
"338","16.238815","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=82 Win=8341 Len=0"
"339","16.239111","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=81 Ack=1 Win=8442 Len=1"
"340","16.239124","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=82 Win=8340 Len=0"
"341","16.239325","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=82 Ack=1 Win=8442 Len=1"
"342","16.239352","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=83 Win=8341 Len=0"
"343","16.239769","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=82 Ack=1 Win=8442 Len=1"
"344","16.239787","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=83 Win=8340 Len=0"
"345","16.239993","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=83 Ack=1 Win=8442 Len=1"
"346","16.240038","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=84 Win=8341 Len=0"
"347","16.240330","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=83 Ack=1 Win=8442 Len=1"
"348","16.240355","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=84 Win=8340 Len=0"
"349","16.240527","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=84 Ack=1 Win=8442 Len=1"
"350","16.240554","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=85 Win=8341 Len=0"
"351","16.240905","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=84 Ack=1 Win=8442 Len=1"
"352","16.240927","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=85 Win=8340 Len=0"
"353","16.241071","127.0.0.1","127.0.0.1","TCP","45","49722  >  49721 [PSH, ACK] Seq=85 Ack=1 Win=8442 Len=1"
"354","16.241094","127.0.0.1","127.0.0.1","TCP","44","49721  >  49722 [ACK] Seq=1 Ack=86 Win=8341 Len=0"
"355","16.241608","127.0.0.1","127.0.0.1","TCP","45","49711  >  49712 [PSH, ACK] Seq=85 Ack=1 Win=8442 Len=1"
"356","16.241627","127.0.0.1","127.0.0.1","TCP","44","49712  >  49711 [ACK] Seq=1 Ack=86 Win=8340 Len=0"
