"No.","Time","Source","Destination","Protocol","Length","Info"
"202","17.049553","192.168.4.113","157.240.192.52","TCP","66","56903  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"203","17.049791","192.168.4.113","202.83.26.162","TCP","66","56904  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"204","17.050222","192.168.4.113","49.206.251.161","TCP","66","56905  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"205","17.050431","192.168.4.113","157.240.242.60","TCP","66","56906  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"206","17.050995","192.168.4.113","49.205.75.99","TLSv1.3","549","Client Hello (SNI=media.fblr2-2.fna.whatsapp.net)"
"207","17.051254","192.168.4.113","106.51.32.34","TCP","66","56907  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"208","17.051378","192.168.4.113","106.51.32.34","TCP","66","56908  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"209","17.051556","192.168.4.113","49.205.75.99","TLSv1.3","358","Client Hello (SNI=media.fblr2-2.fna.whatsapp.net)"
"210","17.051798","192.168.4.113","202.83.26.162","TCP","66","56909  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"211","17.052270","49.206.251.161","192.168.4.113","TCP","66","443  >  56901 [SYN, ACK] Seq=0 Ack=1 Win=32016 Len=0 MSS=1392 SACK_PERM WS=256"
"212","17.052377","192.168.4.113","49.206.251.161","TCP","54","56901  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"213","17.052721","202.83.26.162","192.168.4.113","TCP","66","443  >  56904 [SYN, ACK] Seq=0 Ack=1 Win=32016 Len=0 MSS=1392 SACK_PERM WS=256"
"214","17.052721","49.206.251.161","192.168.4.113","TCP","66","443  >  56905 [SYN, ACK] Seq=0 Ack=1 Win=32016 Len=0 MSS=1392 SACK_PERM WS=256"
"215","17.052823","192.168.4.113","202.83.26.162","TCP","54","56904  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"216","17.052862","192.168.4.113","49.206.251.161","TCP","54","56905  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"217","17.054726","192.168.4.113","202.83.26.162","TLSv1.3","549","Client Hello (SNI=media.fblr2-3.fna.whatsapp.net)"
"218","17.056094","192.168.4.113","49.206.251.161","TLSv1.3","551","Client Hello (SNI=media.fblr22-2.fna.whatsapp.net)"
"219","17.056739","192.168.4.113","49.206.251.161","TLSv1.3","359","Client Hello (SNI=media.fblr22-2.fna.whatsapp.net)"
"220","17.057211","49.205.75.99","192.168.4.113","TCP","54","443  >  56899 [ACK] Seq=1 Ack=496 Win=31744 Len=0"
"221","17.057211","106.51.32.34","192.168.4.113","TCP","66","443  >  56907 [SYN, ACK] Seq=0 Ack=1 Win=32016 Len=0 MSS=1392 SACK_PERM WS=256"
"222","17.057211","49.205.75.99","192.168.4.113","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"223","17.057211","106.51.32.34","192.168.4.113","TCP","66","443  >  56908 [SYN, ACK] Seq=0 Ack=1 Win=32016 Len=0 MSS=1392 SACK_PERM WS=256"
"224","17.057211","49.205.75.99","192.168.4.113","TCP","54","443  >  56898 [ACK] Seq=1 Ack=305 Win=31744 Len=0"
"225","17.057211","202.83.26.162","192.168.4.113","TCP","66","443  >  56909 [SYN, ACK] Seq=0 Ack=1 Win=32016 Len=0 MSS=1392 SACK_PERM WS=256"
"226","17.057211","49.205.75.99","192.168.4.113","TLSv1.3","1446","Server Hello, Change Cipher Spec, Application Data"
"227","17.057211","49.205.75.99","192.168.4.113","TLSv1.3","1446","Application Data"
"228","17.057211","49.205.75.99","192.168.4.113","TLSv1.3","406","Application Data"
"229","17.057211","202.83.26.162","192.168.4.113","TCP","54","443  >  56904 [ACK] Seq=1 Ack=496 Win=31744 Len=0"
"230","17.057650","192.168.4.113","106.51.32.34","TCP","54","56907  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"231","17.057725","192.168.4.113","49.205.75.99","TCP","54","56899  >  443 [ACK] Seq=496 Ack=213 Win=261888 Len=0"
"232","17.057747","192.168.4.113","106.51.32.34","TCP","54","56908  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"233","17.057767","192.168.4.113","202.83.26.162","TCP","54","56909  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"234","17.057794","192.168.4.113","49.205.75.99","TCP","54","56898  >  443 [ACK] Seq=305 Ack=3137 Win=262144 Len=0"
"235","17.057882","202.83.26.162","192.168.4.113","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"236","17.057960","192.168.4.113","202.83.26.162","TCP","54","56904  >  443 [ACK] Seq=496 Ack=213 Win=261888 Len=0"
"237","17.058226","157.240.192.52","192.168.4.113","TCP","54","443  >  56897 [ACK] Seq=1 Ack=470 Win=66816 Len=0"
"238","17.059745","192.168.4.113","202.83.26.162","TLSv1.3","358","Client Hello (SNI=media.fblr2-3.fna.whatsapp.net)"
"239","17.061091","192.168.4.113","202.83.26.162","TLSv1.3","118","Change Cipher Spec, Application Data"
"240","17.061579","192.168.4.113","106.51.32.34","TLSv1.3","359","Client Hello (SNI=media.fblr22-1.fna.whatsapp.net)"
"241","17.061579","192.168.4.113","106.51.32.34","TLSv1.3","551","Client Hello (SNI=media.fblr22-1.fna.whatsapp.net)"
"242","17.061791","192.168.4.113","202.83.26.162","TLSv1.3","134","Application Data"
"243","17.066309","49.206.251.161","192.168.4.113","TCP","54","443  >  56901 [ACK] Seq=1 Ack=498 Win=31744 Len=0"
"244","17.066309","49.206.251.161","192.168.4.113","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"245","17.066429","192.168.4.113","49.206.251.161","TCP","54","56901  >  443 [ACK] Seq=498 Ack=213 Win=261888 Len=0"
"246","17.066582","157.240.192.52","192.168.4.113","TCP","66","443  >  56903 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"247","17.066667","192.168.4.113","157.240.192.52","TCP","54","56903  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"248","17.066704","49.206.251.161","192.168.4.113","TCP","54","443  >  56905 [ACK] Seq=1 Ack=306 Win=31744 Len=0"
"249","17.066727","157.240.192.52","192.168.4.113","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"250","17.066727","157.240.23.53","192.168.4.113","TCP","66","443  >  56902 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"251","17.066765","192.168.4.113","157.240.192.52","TCP","54","56897  >  443 [ACK] Seq=470 Ack=213 Win=261888 Len=0"
"252","17.066826","192.168.4.113","157.240.23.53","TCP","54","56902  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"253","17.066926","49.206.251.161","192.168.4.113","TLSv1.3","1446","Server Hello, Change Cipher Spec, Application Data"
"254","17.066926","49.206.251.161","192.168.4.113","TLSv1.3","1446","Application Data"
"255","17.066926","49.206.251.161","192.168.4.113","TLSv1.3","410","Application Data"
"256","17.066926","202.83.26.162","192.168.4.113","TCP","54","443  >  56909 [ACK] Seq=1 Ack=305 Win=31744 Len=0"
"257","17.066926","202.83.26.162","192.168.4.113","TLSv1.3","1446","Server Hello, Change Cipher Spec, Application Data"
"258","17.066926","202.83.26.162","192.168.4.113","TLSv1.3","1446","Application Data"
"259","17.066926","202.83.26.162","192.168.4.113","TLSv1.3","407","Application Data"
"260","17.066926","202.83.26.162","192.168.4.113","TLSv1.3","237","Application Data"
"261","17.066926","202.83.26.162","192.168.4.113","TLSv1.3","128","Application Data"
"262","17.066926","106.51.32.34","192.168.4.113","TCP","54","443  >  56907 [ACK] Seq=1 Ack=498 Win=31744 Len=0"
"263","17.066926","106.51.32.34","192.168.4.113","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"264","17.066926","202.83.26.162","192.168.4.113","TLSv1.3","85","Application Data"
"265","17.066926","106.51.32.34","192.168.4.113","TCP","54","443  >  56908 [ACK] Seq=1 Ack=306 Win=31744 Len=0"
"266","17.066926","106.51.32.34","192.168.4.113","TLSv1.3","1446","Server Hello, Change Cipher Spec, Application Data"
"267","17.066926","106.51.32.34","192.168.4.113","TLSv1.3","1446","Application Data"
"268","17.066926","106.51.32.34","192.168.4.113","TLSv1.3","412","Application Data"
"269","17.067127","192.168.4.113","49.206.251.161","TCP","54","56905  >  443 [ACK] Seq=306 Ack=3141 Win=262144 Len=0"
"270","17.067153","192.168.4.113","202.83.26.162","TCP","54","56909  >  443 [ACK] Seq=305 Ack=3138 Win=262144 Len=0"
"271","17.067170","192.168.4.113","202.83.26.162","TCP","54","56904  >  443 [ACK] Seq=640 Ack=501 Win=261632 Len=0"
"272","17.067194","192.168.4.113","106.51.32.34","TCP","54","56907  >  443 [ACK] Seq=498 Ack=213 Win=261888 Len=0"
"273","17.067207","192.168.4.113","106.51.32.34","TCP","54","56908  >  443 [ACK] Seq=306 Ack=3143 Win=262144 Len=0"
"274","17.067292","157.240.237.60","192.168.4.113","TCP","66","443  >  56900 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"275","17.067336","192.168.4.113","157.240.237.60","TCP","54","56900  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"276","17.070047","192.168.4.113","49.206.251.161","TLSv1.3","118","Change Cipher Spec, Application Data"
"277","17.071894","192.168.4.113","106.51.32.34","TLSv1.3","118","Change Cipher Spec, Application Data"
"278","17.072041","192.168.4.113","157.240.237.60","TLSv1.3","536","Client Hello (SNI=media-pnq1-2.cdn.whatsapp.net)"
"279","17.072695","192.168.4.113","157.240.23.53","TLSv1.3","536","Client Hello (SNI=media-maa2-1.cdn.whatsapp.net)"
"280","17.073025","192.168.4.113","49.206.251.161","TLSv1.3","134","Application Data"
"281","17.073148","192.168.4.113","202.83.26.162","TLSv1.3","85","Application Data"
"282","17.073231","192.168.4.113","106.51.32.34","TLSv1.3","134","Application Data"
"283","17.073607","192.168.4.113","49.205.75.99","TLSv1.3","118","Change Cipher Spec, Application Data"
"284","17.074057","192.168.4.113","157.240.192.52","TLSv1.3","118","Change Cipher Spec, Application Data"
"285","17.074436","192.168.4.113","49.205.75.99","TLSv1.3","118","Change Cipher Spec, Application Data"
"286","17.074900","192.168.4.113","49.205.75.99","TLSv1.3","134","Application Data"
"287","17.075099","192.168.4.113","157.240.192.52","TLSv1.3","134","Application Data"
"288","17.076260","192.168.4.113","157.240.192.52","TLSv1.3","536","Client Hello (SNI=media-maa2-2.cdn.whatsapp.net)"
"289","17.076467","192.168.4.113","49.205.75.99","TLSv1.3","134","Application Data"
"290","17.076772","49.206.251.161","192.168.4.113","TCP","410","[TCP Spurious Retransmission] 443  >  56905 [PSH, ACK] Seq=2785 Ack=306 Win=31744 Len=356 [TCP segment of a reassembled PDU]"
"291","17.076826","192.168.4.113","49.206.251.161","TCP","66","[TCP Dup ACK 269#1] 56905  >  443 [ACK] Seq=306 Ack=3141 Win=262144 Len=0 SLE=2785 SRE=3141"
"292","17.076898","157.240.242.60","192.168.4.113","TCP","66","443  >  56906 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"293","17.077020","192.168.4.113","157.240.242.60","TCP","54","56906  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"294","17.077098","49.206.251.161","192.168.4.113","TLSv1.3","238","Application Data"
"295","17.077098","49.206.251.161","192.168.4.113","TLSv1.3","128","Application Data"
"296","17.077098","106.51.32.34","192.168.4.113","TLSv1.3","238","Application Data"
"297","17.077098","106.51.32.34","192.168.4.113","TLSv1.3","128","Application Data"
"298","17.077098","49.206.251.161","192.168.4.113","TLSv1.3","85","Application Data"
"299","17.077098","106.51.32.34","192.168.4.113","TLSv1.3","85","Application Data"
"300","17.077098","49.205.75.99","192.168.4.113","TLSv1.3","237","Application Data"
"301","17.077098","49.205.75.99","192.168.4.113","TLSv1.3","128","Application Data"
"302","17.077225","192.168.4.113","49.206.251.161","TCP","54","56901  >  443 [ACK] Seq=642 Ack=502 Win=261632 Len=0"
"303","17.077247","192.168.4.113","106.51.32.34","TCP","54","56907  >  443 [ACK] Seq=642 Ack=502 Win=261632 Len=0"
"304","17.077259","192.168.4.113","49.205.75.99","TCP","54","56899  >  443 [ACK] Seq=640 Ack=470 Win=261632 Len=0"
"305","17.078145","49.205.75.99","192.168.4.113","TLSv1.3","85","Application Data"
"306","17.078145","49.205.75.99","192.168.4.113","TLSv1.3","237","Application Data"
"307","17.078145","49.205.75.99","192.168.4.113","TLSv1.3","128","Application Data"
"308","17.078194","192.168.4.113","49.205.75.99","TCP","54","56899  >  443 [ACK] Seq=640 Ack=501 Win=261632 Len=0"
"309","17.078214","192.168.4.113","49.205.75.99","TCP","54","56898  >  443 [ACK] Seq=449 Ack=3394 Win=261632 Len=0"
"310","17.078763","49.205.75.99","192.168.4.113","TLSv1.3","85","Application Data"
"311","17.078787","192.168.4.113","49.205.75.99","TCP","54","56898  >  443 [ACK] Seq=449 Ack=3425 Win=261632 Len=0"
"312","17.078793","192.168.4.113","49.205.75.99","TLSv1.3","85","Application Data"
"313","17.079013","192.168.4.113","106.51.32.34","TLSv1.3","85","Application Data"
"314","17.079827","192.168.4.113","49.205.75.99","TLSv1.3","85","Application Data"
"315","17.080141","192.168.4.113","49.206.251.161","TLSv1.3","85","Application Data"
"316","17.080306","192.168.4.113","202.83.26.162","TLSv1.3","118","Change Cipher Spec, Application Data"
"317","17.080332","192.168.4.113","157.240.242.60","TLSv1.3","536","Client Hello (SNI=media-pnq1-1.cdn.whatsapp.net)"
"318","17.080881","192.168.4.113","202.83.26.162","TLSv1.3","134","Application Data"
"319","17.082940","202.83.26.162","192.168.4.113","TLSv1.3","237","Application Data"
"320","17.082940","202.83.26.162","192.168.4.113","TLSv1.3","128","Application Data"
"321","17.082998","192.168.4.113","202.83.26.162","TCP","54","56909  >  443 [ACK] Seq=449 Ack=3395 Win=261632 Len=0"
"322","17.083771","192.168.4.113","106.51.32.34","TLSv1.3","118","Change Cipher Spec, Application Data"
"323","17.083774","192.168.4.113","202.83.26.162","TLSv1.3","85","Application Data"
"324","17.084104","192.168.4.113","106.51.32.34","TLSv1.3","134","Application Data"
"325","17.086702","202.83.26.162","192.168.4.113","TLSv1.3","85","Application Data"
"326","17.086751","192.168.4.113","202.83.26.162","TCP","54","56909  >  443 [ACK] Seq=480 Ack=3426 Win=261632 Len=0"
"327","17.086862","157.240.192.52","192.168.4.113","TCP","54","443  >  56897 [ACK] Seq=213 Ack=614 Win=66816 Len=0"
"328","17.086862","157.240.23.53","192.168.4.113","TCP","54","443  >  56902 [ACK] Seq=1 Ack=483 Win=66816 Len=0"
"329","17.086862","157.240.192.52","192.168.4.113","TLSv1.3","225","Application Data"
"330","17.086862","157.240.192.52","192.168.4.113","TLSv1.3","128","Application Data"
"331","17.086862","157.240.192.52","192.168.4.113","TLSv1.3","85","Application Data"
"332","17.086862","157.240.23.53","192.168.4.113","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"333","17.086862","157.240.192.52","192.168.4.113","TCP","54","443  >  56903 [ACK] Seq=1 Ack=483 Win=66816 Len=0"
"334","17.086862","157.240.192.52","192.168.4.113","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"335","17.087061","192.168.4.113","157.240.192.52","TCP","54","56897  >  443 [ACK] Seq=614 Ack=489 Win=261632 Len=0"
"336","17.087118","192.168.4.113","157.240.23.53","TCP","54","56902  >  443 [ACK] Seq=483 Ack=213 Win=261888 Len=0"
"337","17.087147","192.168.4.113","157.240.192.52","TCP","54","56903  >  443 [ACK] Seq=483 Ack=213 Win=261888 Len=0"
"338","17.087220","106.51.32.34","192.168.4.113","TLSv1.3","238","Application Data"
"339","17.087220","106.51.32.34","192.168.4.113","TLSv1.3","128","Application Data"
"340","17.087275","192.168.4.113","106.51.32.34","TCP","54","56908  >  443 [ACK] Seq=450 Ack=3401 Win=261632 Len=0"
"341","17.087332","106.51.32.34","192.168.4.113","TLSv1.3","85","Application Data"
"342","17.087358","192.168.4.113","106.51.32.34","TCP","54","56908  >  443 [ACK] Seq=450 Ack=3432 Win=261632 Len=0"
"343","17.091858","157.240.237.60","192.168.4.113","TCP","54","443  >  56900 [ACK] Seq=1 Ack=483 Win=66816 Len=0"
"344","17.092677","157.240.237.60","192.168.4.113","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"345","17.092722","192.168.4.113","157.240.237.60","TCP","54","56900  >  443 [ACK] Seq=483 Ack=213 Win=261888 Len=0"
"346","17.093070","192.168.4.113","49.206.251.161","TLSv1.3","118","Change Cipher Spec, Application Data"
"347","17.094142","192.168.4.113","157.240.237.60","TLSv1.3","118","Change Cipher Spec, Application Data"
"348","17.095197","49.206.251.161","192.168.4.113","TLSv1.3","238","Application Data"
"349","17.095248","192.168.4.113","49.206.251.161","TCP","54","56905  >  443 [ACK] Seq=370 Ack=3325 Win=261888 Len=0"
"350","17.095635","49.206.251.161","192.168.4.113","TLSv1.3","128","Application Data"
"351","17.095657","192.168.4.113","49.206.251.161","TCP","54","56905  >  443 [ACK] Seq=370 Ack=3399 Win=261632 Len=0"
"352","17.096329","192.168.4.113","157.240.192.52","TLSv1.3","118","Change Cipher Spec, Application Data"
"353","17.099324","192.168.4.113","49.206.251.161","TLSv1.3","182","Application Data"
"354","17.099480","192.168.4.113","49.206.251.161","TLSv1.3","134","Application Data"
"355","17.100481","192.168.4.113","157.240.23.53","TLSv1.3","118","Change Cipher Spec, Application Data"
"356","17.101210","192.168.4.113","49.206.251.161","TLSv1.3","92","Application Data"
"357","17.101252","192.168.4.113","157.240.237.60","TLSv1.3","134","Application Data"
"358","17.101465","192.168.4.113","157.240.192.52","TLSv1.3","85","Application Data"
"359","17.101501","192.168.4.113","157.240.192.52","TLSv1.3","134","Application Data"
"360","17.101627","192.168.4.113","157.240.23.53","TLSv1.3","134","Application Data"
"361","17.101694","192.168.4.113","49.206.251.161","TLSv1.3","85","Application Data"
"362","17.102810","192.168.4.113","202.83.26.162","TLSv1.3","182","Application Data"
"363","17.103387","157.240.242.60","192.168.4.113","TCP","54","443  >  56906 [ACK] Seq=1 Ack=483 Win=66816 Len=0"
"364","17.103521","49.206.251.161","192.168.4.113","TCP","54","443  >  56901 [ACK] Seq=502 Ack=801 Win=31744 Len=0"
"365","17.103521","49.206.251.161","192.168.4.113","TLSv1.3","89","Application Data"
"366","17.103521","49.206.251.161","192.168.4.113","TLSv1.3","159","Application Data"
"367","17.103521","49.206.251.161","192.168.4.113","TLSv1.3","85","Application Data"
"368","17.103521","49.206.251.161","192.168.4.113","TLSv1.3","85","Application Data"
"369","17.103594","192.168.4.113","49.206.251.161","TCP","54","56901  >  443 [ACK] Seq=839 Ack=673 Win=261376 Len=0"
"370","17.103619","192.168.4.113","49.206.251.161","TCP","54","56905  >  443 [ACK] Seq=481 Ack=3430 Win=261632 Len=0"
"371","17.103654","157.240.242.60","192.168.4.113","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"372","17.103687","192.168.4.113","157.240.242.60","TCP","54","56906  >  443 [ACK] Seq=483 Ack=213 Win=261888 Len=0"
"373","17.103743","49.206.251.161","192.168.4.113","TLSv1.3","89","Application Data"
"374","17.103743","49.206.251.161","192.168.4.113","TLSv1.3","94","Application Data"
"375","17.103743","49.206.251.161","192.168.4.113","TLSv1.3","85","Application Data"
"376","17.103815","192.168.4.113","49.206.251.161","TCP","54","56901  >  443 [ACK] Seq=839 Ack=779 Win=261120 Len=0"
"377","17.104494","192.168.4.113","49.205.75.99","TLSv1.3","182","Application Data"
"378","17.105998","192.168.4.113","157.240.237.60","TLSv1.3","178","Application Data"
"379","17.106343","192.168.4.113","106.51.32.34","TLSv1.3","182","Application Data"
"380","17.106574","202.83.26.162","192.168.4.113","TCP","54","443  >  56904 [ACK] Seq=501 Ack=799 Win=31744 Len=0"
"381","17.106574","202.83.26.162","192.168.4.113","TLSv1.3","89","Application Data"
"382","17.106574","202.83.26.162","192.168.4.113","TLSv1.3","159","Application Data"
"383","17.106574","202.83.26.162","192.168.4.113","TLSv1.3","85","Application Data"
"384","17.106636","192.168.4.113","202.83.26.162","TCP","54","56904  >  443 [ACK] Seq=799 Ack=672 Win=261376 Len=0"
"385","17.106687","157.240.192.52","192.168.4.113","TLSv1.3","225","Application Data"
"386","17.106687","157.240.192.52","192.168.4.113","TLSv1.3","128","Application Data"
"387","17.106725","192.168.4.113","157.240.192.52","TCP","54","56903  >  443 [ACK] Seq=627 Ack=458 Win=261632 Len=0"
"388","17.107419","49.205.75.99","192.168.4.113","TCP","54","443  >  56899 [ACK] Seq=501 Ack=799 Win=31744 Len=0"
"389","17.107419","49.205.75.99","192.168.4.113","TLSv1.3","89","Application Data"
"390","17.107419","49.205.75.99","192.168.4.113","TLSv1.3","159","Application Data"
"391","17.107419","49.205.75.99","192.168.4.113","TLSv1.3","85","Application Data"
"392","17.107480","192.168.4.113","49.205.75.99","TCP","54","56899  >  443 [ACK] Seq=799 Ack=672 Win=261376 Len=0"
"393","17.107811","192.168.4.113","202.83.26.162","TLSv1.3","92","Application Data"
"394","17.108232","192.168.4.113","157.240.242.60","TLSv1.3","118","Change Cipher Spec, Application Data"
"395","17.108784","192.168.4.113","49.205.75.99","TLSv1.3","92","Application Data"
"396","17.108948","106.51.32.34","192.168.4.113","TCP","54","443  >  56907 [ACK] Seq=502 Ack=801 Win=31744 Len=0"
"397","17.108948","106.51.32.34","192.168.4.113","TLSv1.3","89","Application Data"
"398","17.108948","106.51.32.34","192.168.4.113","TLSv1.3","159","Application Data"
"399","17.108948","106.51.32.34","192.168.4.113","TLSv1.3","85","Application Data"
"400","17.109009","192.168.4.113","106.51.32.34","TCP","54","56907  >  443 [ACK] Seq=801 Ack=673 Win=261376 Len=0"
"401","17.109427","192.168.4.113","157.240.242.60","TLSv1.3","134","Application Data"
"402","17.109839","192.168.4.113","157.240.192.52","TLSv1.3","85","Application Data"
"403","17.109839","192.168.4.113","106.51.32.34","TLSv1.3","85","Application Data"
"404","17.109848","192.168.4.113","157.240.23.53","TLSv1.3","178","Application Data"
"405","17.109947","192.168.4.113","157.240.192.52","TLSv1.3","181","Application Data"
"406","17.110573","202.83.26.162","192.168.4.113","TLSv1.3","89","Application Data"
"407","17.110573","202.83.26.162","192.168.4.113","TLSv1.3","94","Application Data"
"408","17.110573","202.83.26.162","192.168.4.113","TLSv1.3","85","Application Data"
"409","17.110651","192.168.4.113","202.83.26.162","TCP","54","56904  >  443 [ACK] Seq=837 Ack=778 Win=261120 Len=0"
"410","17.110688","192.168.4.113","106.51.32.34","TLSv1.3","92","Application Data"
"411","17.110869","157.240.192.52","192.168.4.113","TLSv1.3","85","Application Data"
"412","17.110924","192.168.4.113","157.240.192.52","TCP","54","56903  >  443 [ACK] Seq=785 Ack=489 Win=261632 Len=0"
"413","17.110978","49.205.75.99","192.168.4.113","TLSv1.3","89","Application Data"
"414","17.110978","49.205.75.99","192.168.4.113","TLSv1.3","94","Application Data"
"415","17.111036","192.168.4.113","49.205.75.99","TCP","54","56899  >  443 [ACK] Seq=837 Ack=747 Win=261376 Len=0"
"416","17.111652","49.205.75.99","192.168.4.113","TLSv1.3","85","Application Data"
"417","17.111701","192.168.4.113","49.205.75.99","TCP","54","56899  >  443 [ACK] Seq=837 Ack=778 Win=261120 Len=0"
"418","17.111751","192.168.4.113","157.240.192.52","TLSv1.3","172","Application Data"
"419","17.112759","157.240.23.53","192.168.4.113","TLSv1.3","225","Application Data"
"420","17.112759","157.240.23.53","192.168.4.113","TLSv1.3","128","Application Data"
"421","17.112759","157.240.23.53","192.168.4.113","TLSv1.3","85","Application Data"
"422","17.112818","192.168.4.113","157.240.23.53","TCP","54","56902  >  443 [ACK] Seq=751 Ack=489 Win=261632 Len=0"
"423","17.113219","157.240.237.60","192.168.4.113","TLSv1.3","225","Application Data"
"424","17.113319","192.168.4.113","157.240.237.60","TCP","54","56900  >  443 [ACK] Seq=751 Ack=384 Win=261632 Len=0"
"425","17.113684","106.51.32.34","192.168.4.113","TLSv1.3","89","Application Data"
"426","17.113684","106.51.32.34","192.168.4.113","TLSv1.3","94","Application Data"
"427","17.113684","106.51.32.34","192.168.4.113","TLSv1.3","85","Application Data"
"428","17.113736","192.168.4.113","106.51.32.34","TCP","54","56907  >  443 [ACK] Seq=839 Ack=779 Win=261120 Len=0"
"429","17.114199","192.168.4.113","157.240.23.53","TLSv1.3","85","Application Data"
"430","17.115497","157.240.237.60","192.168.4.113","TLSv1.3","128","Application Data"
"431","17.115548","192.168.4.113","157.240.237.60","TCP","54","56900  >  443 [ACK] Seq=751 Ack=458 Win=261632 Len=0"
"432","17.115703","192.168.4.113","157.240.237.60","TLSv1.3","85","Application Data"
"433","17.116515","192.168.4.113","157.240.242.60","TLSv1.3","178","Application Data"
"434","17.119649","157.240.192.52","192.168.4.113","TCP","54","443  >  56903 [ACK] Seq=489 Ack=785 Win=66816 Len=0"
"435","17.119649","157.240.192.52","192.168.4.113","TLSv1.3","89","Application Data"
"436","17.119649","157.240.237.60","192.168.4.113","TLSv1.3","85","Application Data"
"437","17.119727","192.168.4.113","157.240.192.52","TCP","54","56903  >  443 [ACK] Seq=785 Ack=524 Win=261376 Len=0"
"438","17.119761","192.168.4.113","157.240.237.60","TCP","54","56900  >  443 [ACK] Seq=782 Ack=489 Win=261632 Len=0"
"439","17.121762","157.240.192.52","192.168.4.113","TLSv1.3","159","Application Data"
"440","17.121762","157.240.192.52","192.168.4.113","TLSv1.3","85","Application Data"
"441","17.121762","157.240.23.53","192.168.4.113","TLSv1.3","89","Application Data"
"442","17.121762","157.240.23.53","192.168.4.113","TLSv1.3","159","Application Data"
"443","17.121762","157.240.23.53","192.168.4.113","TLSv1.3","85","Application Data"
"444","17.121889","192.168.4.113","157.240.192.52","TCP","54","56903  >  443 [ACK] Seq=785 Ack=660 Win=261376 Len=0"
"445","17.121943","192.168.4.113","157.240.23.53","TCP","54","56902  >  443 [ACK] Seq=782 Ack=660 Win=261376 Len=0"
"446","17.122318","157.240.192.52","192.168.4.113","TCP","54","443  >  56897 [ACK] Seq=489 Ack=763 Win=66816 Len=0"
"447","17.122318","157.240.192.52","192.168.4.113","TLSv1.3","89","Application Data"
"448","17.122318","157.240.192.52","192.168.4.113","TLSv1.3","159","Application Data"
"449","17.122318","157.240.192.52","192.168.4.113","TLSv1.3","85","Application Data"
"450","17.122365","192.168.4.113","157.240.192.52","TCP","54","56897  >  443 [ACK] Seq=763 Ack=660 Win=261376 Len=0"
"451","17.123149","49.205.75.99","192.168.4.113","TCP","54","443  >  56898 [ACK] Seq=3425 Ack=480 Win=31744 Len=0"
"452","17.124374","157.240.237.60","192.168.4.113","TLSv1.3","89","Application Data"
"453","17.124416","192.168.4.113","157.240.237.60","TCP","54","56900  >  443 [ACK] Seq=782 Ack=524 Win=261376 Len=0"
"454","17.124878","157.240.237.60","192.168.4.113","TLSv1.3","159","Application Data"
"455","17.124878","157.240.237.60","192.168.4.113","TLSv1.3","85","Application Data"
"456","17.124913","192.168.4.113","157.240.237.60","TCP","54","56900  >  443 [ACK] Seq=782 Ack=660 Win=261376 Len=0"
"457","17.126020","202.83.26.162","192.168.4.113","TCP","54","443  >  56909 [ACK] Seq=3426 Ack=480 Win=31744 Len=0"
"458","17.130553","157.240.242.60","192.168.4.113","TLSv1.3","225","Application Data"
